brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,clean_title,price,Accident_occured,Engine_capacity,Horse_Power
BMW,330 i xDrive,2017,59203.0,Gasoline,A/T,White,–,Yes,23000.0,NO,2.0,248.0
Mercedes-Benz,SL-Class SL550 Roadster,2009,60100.0,Gasoline,7-Speed A/T,Black,Black,Yes,27000.0,NO,5.5,382.0
Audi,SQ8 4.0T Premium Plus,2021,43238.0,Gasoline,Transmission w/Dual Shift Mode,Black,Red,Yes,76400.0,NO,4.0,500.0
MINI,Cooper S Base,2007,118000.0,Gasoline,A/T,Beige,Black,Yes,3600.0,NO,1.6,172.0
Ford,Mustang EcoBoost,2021,17300.0,Gasoline,10-Speed A/T,Yellow,Black,Yes,31000.0,NO,2.3,310.0
Audi,RS 7 4.0T Prestige,2016,64800.0,Gasoline,8-Speed A/T,White,Brown,Yes,50000.0,NO,4.0,560.0
Mercedes-Benz,GLC 300 GLC 300,2022,1408.0,Gasoline,Automatic,Lunar Blue Metallic,–,UNKNOWN,46798.0,NO,2.0,348.03970456330535
Volkswagen,Touareg TDI Lux,2015,15167.0,Diesel,8-Speed A/T,Gold,Black,Yes,35000.0,NO,3.0,240.0
Porsche,Cayenne GTS,2016,64600.0,Gasoline,8-Speed A/T,White,Red,Yes,41000.0,NO,3.6,440.0
Jeep,Grand Wagoneer Series III,2022,31112.0,Gasoline,8-Speed A/T,Black,Black,Yes,83000.0,NO,6.4,471.0
Tesla,Model X 100D,2018,23250.0,Electric,1-Speed A/T,Gray,White,Yes,57000.0,NO,0.0,518.0
MINI,Cooper S Base,2011,63500.0,Gasoline,6-Speed M/T,Silver,Black,Yes,10500.0,NO,1.6,181.0
RAM,1500 Laramie,2022,13464.0,Gasoline,8-Speed Automatic,Diamond Black,Black,UNKNOWN,46999.0,NO,5.7,472.49008415660137
Chevrolet,Camaro Base,2001,64776.0,Gasoline,A/T,Black,Gray,Yes,7500.0,NO,3.8,200.0
Jeep,Cherokee X,2022,9601.0,Gasoline,Automatic,Sting Gray Clearcoat,Black,UNKNOWN,33498.0,NO,3.2,380.1307180226231
BMW,ALPINA B7 xDrive,2013,135000.0,Gasoline,A/T,Black,Black,Yes,14000.0,YES,4.4,445.0
Volvo,XC90 3.2 Premier Plus,2013,208864.0,Gasoline,6-Speed A/T,White,Beige,Yes,7500.0,YES,3.2,240.0
INFINITI,Q50 3.0T Premium,2016,49872.0,Gasoline,7-Speed A/T,Gray,Black,Yes,21500.0,YES,3.0,300.0
MINI,Cooper Base,2009,90367.0,Gasoline,6-Speed M/T,Red,Black,Yes,9250.0,NO,1.6,118.0
Porsche,911 Carrera 4S,2014,36670.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,Yes,82499.0,NO,3.8,400.0
Jeep,Grand Wagoneer Base,2023,3752.0,Gasoline,8-Speed Automatic,Ember Pearlcoat,Global Black,Yes,84620.0,NO,6.4,518.568081553236
Lexus,RX 350 Base,2021,30761.0,Gasoline,8-Speed Automatic,Eminent White Pearl,Black,UNKNOWN,44950.0,NO,3.5,380.27628336208545
RAM,1500 Laramie,2022,13438.0,Gasoline,8-Speed Automatic,Diamond Black,Black,UNKNOWN,46599.0,NO,5.7,472.3630633130051
Jeep,Gladiator Overland,2020,9100.0,Gasoline,8-Speed A/T,Red,Black,Yes,49895.0,NO,3.6,285.0
Chrysler,200 Limited,2017,100600.0,Gasoline,A/T,Black,Black,Yes,10000.0,NO,3.5,315.36353927488926
Ford,Fusion Hybrid Base,2011,223824.0,Hybrid,A/T,White,Brown,Yes,4500.0,YES,2.5,156.0
Audi,A6 2.0T Premium Plus,2016,96000.0,Gasoline,8-Speed A/T,Black,Black,Yes,21990.0,NO,2.0,252.0
Chevrolet,Silverado 1500 Z71 Extended Cab,2004,185000.0,Gasoline,4-Speed A/T,Red,Gray,Yes,10500.0,YES,5.3,295.0
Porsche,Taycan Base,2021,6900.0,Electric,2-Speed A/T,White,Beige,Yes,79999.0,NO,0.0,375.0
Honda,Accord Hybrid Touring,2017,96400.0,Hybrid,CVT Transmission,White,Beige,Yes,18500.0,YES,2.0,212.0
RAM,2500 SLT,2018,67865.0,Gasoline,6-Speed A/T,White,Gray,Yes,36500.0,NO,6.4,410.0
Land,Rover Range Rover Sport Supercharged,2015,64300.0,E85 Flex Fuel,Transmission w/Dual Shift Mode,Blue,Black,Yes,44850.0,NO,5.0,550.0
Chevrolet,Colorado ZR2,2018,76500.0,Gasoline,8-Speed A/T,White,Black,Yes,33500.0,NO,3.6,308.0
GMC,Sierra 2500 Denali,2017,96343.0,Diesel,6-Speed A/T,Blue,Beige,Yes,53000.0,YES,6.6,445.0
Subaru,Crosstrek 2.0i Limited,2018,74600.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,Yes,24000.0,NO,2.0,152.0
Subaru,Outback 2.5i Limited,2014,157530.0,Gasoline,Automatic CVT,Twilight Blue Metallic,Black,Yes,9995.0,YES,2.5,237.30856613170363
Tesla,Model X Plaid,2022,15000.0,Electric,A/T,White,White,Yes,95999.0,NO,0.0,1020.0
Jeep,Wrangler Unlimited Rubicon,2012,80000.0,Gasoline,A/T,Orange,Black,Yes,30000.0,NO,3.6,285.0
Tesla,Model S 100D,2018,83424.0,Electric,1-Speed A/T,Gray,Beige,Yes,45000.0,NO,0.0,518.0
Mercedes-Benz,C-Class C 300 4MATIC,2021,19000.0,Gasoline,A/T,Blue,Beige,Yes,37999.0,NO,2.0,255.0
Porsche,911 Carrera S,2013,64000.0,Gasoline,7-Speed A/T,Gray,Black,Yes,67000.0,YES,3.8,400.0
Mercedes-Benz,GLS 450 Base 4MATIC,2019,34068.0,Gasoline,9-Speed A/T,White,Beige,Yes,46900.0,NO,3.0,362.0
Buick,Envision Preferred,2021,20104.0,Gasoline,9-Speed Automatic,Burnished Bronze Metallic,Ebony,Yes,33295.0,NO,2.0,328.7075203690529
Nissan,Armada Platinum,2022,8400.0,Gasoline,7-Speed A/T,Red,Beige,Yes,59950.0,NO,5.6,400.0
Porsche,911 Turbo,2021,11938.0,Gasoline,Transmission w/Dual Shift Mode,Black,–,UNKNOWN,209000.0,YES,3.8,572.0
Chevrolet,Corvette Stingray w/2LT,2021,24670.0,Gasoline,Transmission w/Dual Shift Mode,White,Brown,Yes,72500.0,NO,6.2,490.0
Ford,Mustang Shelby GT500,2013,16478.0,Gasoline,6-Speed M/T,White,Black,Yes,66400.0,NO,5.8,650.0
Ford,F-150 XL,2018,52500.0,E85 Flex Fuel,A/T,Gray,Gray,Yes,35000.0,NO,5.0,395.0
Porsche,Cayenne Turbo,2004,92500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,12000.0,NO,4.5,450.0
Mitsubishi,Eclipse Spyder GT,2008,62930.0,Gasoline,A/T,Gray,Black,Yes,10000.0,YES,3.8,260.0
Lexus,GX 470 Base,2007,116600.0,Gasoline,5-Speed A/T,White,Gray,Yes,19975.0,NO,4.7,263.0
Dodge,Dakota Big Horn/Lone Star,2010,172024.0,Gasoline,4-Speed A/T,Red,Brown,Yes,7500.0,YES,3.7,210.0
Jeep,Wrangler Sport,2012,57237.0,Gasoline,A/T,Black,Black,Yes,22500.0,NO,3.6,285.0
Subaru,Outback Limited,2020,44600.0,Gasoline,CVT Transmission,Silver,Gray,Yes,28300.0,NO,2.5,182.0
Jeep,Wrangler Unlimited Rubicon,2013,181830.0,Gasoline,6-Speed M/T,Black,Black,Yes,21000.0,NO,3.6,285.0
Subaru,Ascent Touring 7-Passenger,2021,39948.0,Gasoline,Automatic CVT,Ice Silver Metallic,Black,Yes,36791.0,NO,2.4,333.49786916537414
Ford,F-350 XL,2017,156453.0,Diesel,6-Speed A/T,White,Beige,Yes,40000.0,NO,6.7,440.0
Porsche,Cayenne Turbo S,2014,156193.0,Gasoline,8-Speed A/T,Silver,Black,Yes,36000.0,NO,4.8,550.0
BMW,X1 xDrive28i,2020,27989.0,Gasoline,A/T,Gray,Black,Yes,29000.0,NO,2.0,228.0
Toyota,4Runner Limited,2014,146700.0,Gasoline,5-Speed A/T,Blue,Black,Yes,24999.0,YES,4.0,270.0
GMC,Yukon Denali,2019,88450.0,Gasoline,10-Speed A/T,Black,Beige,Yes,42900.0,YES,6.2,420.0
Toyota,C-HR LE,2020,14065.0,Gasoline,Automatic CVT,Gray,Black,Yes,27671.0,YES,2.0,324.126990512319
Subaru,Outback Limited XT,2020,36844.0,Gasoline,Automatic CVT,Magnetite Gray Metallic,Black,UNKNOWN,30427.0,YES,2.4,328.26800615562024
Chevrolet,Silverado 1500 LT Trail Boss,2020,49000.0,Gasoline,A/T,White,Black,Yes,44900.0,NO,5.3,355.0
BMW,X5 xDrive50i,2013,58000.0,Gasoline,8-Speed A/T,White,Black,Yes,17900.0,NO,4.4,400.0
Audi,A6 55 Prestige,2021,22800.0,Hybrid,A/T,Blue,Brown,Yes,52000.0,NO,3.0,335.0
Subaru,Outback 2.5i Limited,2014,78007.0,Gasoline,A/T,Blue,Black,Yes,14750.0,NO,2.5,173.0
Ford,F-250 King Ranch,2020,36500.0,Diesel,10-Speed A/T,Gray,Brown,Yes,69900.0,NO,6.7,475.0
Honda,CR-V EX,2004,156350.0,Gasoline,A/T,Brown,Beige,Yes,3990.0,YES,2.4,160.0
Lexus,GX 460 Luxury,2021,17710.0,Gasoline,A/T,White,Red,Yes,59000.0,NO,4.6,301.0
Ford,Explorer XLT,2013,149000.0,Gasoline,A/T,Brown,Beige,Yes,7850.0,YES,3.5,290.0
Subaru,Forester 2.5i Limited,2015,90000.0,Gasoline,CVT Transmission,Silver,Gray,Yes,16000.0,NO,2.5,170.0
Ford,Bronco Wildtrak Advanced,2022,9990.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,64500.0,NO,2.7,315.0
Mercedes-Benz,A-Class A 220 4MATIC,2019,28663.0,Gasoline,7-Speed Automatic with Auto-Shift,Jupiter Red,Black,UNKNOWN,29500.0,NO,2.0,314.78075283330327
Lexus,NX 200t Base,2015,124250.0,Gasoline,A/T,Gray,Orange,Yes,17900.0,YES,2.0,235.0
Ford,F-250 Lariat,2017,50780.0,Diesel,6-Speed A/T,White,Black,Yes,61000.0,NO,6.7,440.0
Porsche,911 Carrera C4S,2006,65000.0,Gasoline,6-Speed M/T,Blue,Gray,UNKNOWN,43000.0,YES,3.8,355.0
Tesla,Model 3 Long Range,2022,22457.0,Electric,Automatic,Midnight Silver Metallic,Black,UNKNOWN,40036.0,NO,0.0,265.23974545241254
Toyota,Camry XSE,2022,19361.0,Gasoline,Automatic,Red,Black,UNKNOWN,38298.0,NO,3.5,387.31701938715923
BMW,i3 94 Ah,2017,43000.0,Electric,1-Speed A/T,Black,–,Yes,16500.0,NO,0.65,170.0
Ford,F-250 XL SuperCab H/D,1993,115000.0,Gasoline,A/T,Red,Gray,Yes,21900.0,NO,3.5,203.5813074599755
Porsche,Taycan Turbo,2020,2076.0,Electric,Automatic,Gray,Red,UNKNOWN,115998.0,NO,0.0,291.9731716804745
Porsche,911 GT3,2018,9712.0,Gasoline,7-Speed Automatic with Auto-Shift,Red,Black,UNKNOWN,188900.0,NO,4.0,445.9502245671283
Mercedes-Benz,E-Class E55 AMG,2005,131000.0,Gasoline,5-Speed A/T,Gray,Black,Yes,16500.0,NO,5.4,469.0
Toyota,Highlander XLE,2022,31000.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Gray,Yes,43000.0,NO,3.5,295.0
Volvo,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24158.0,Plug-In Hybrid,8-Speed A/T,Gray,Black,Yes,44900.0,NO,2.0,400.0
Audi,A6 3.0T Premium Plus,2016,72865.0,Gasoline,A/T,Black,Black,Yes,22000.0,YES,3.0,333.0
Mercedes-Benz,E-Class E 350 4MATIC,2014,89563.0,Gasoline,7-Speed A/T,Blue,Black,Yes,18995.0,NO,3.5,302.0
Nissan,Juke SL,2012,72639.0,Gasoline,CVT Transmission,Black,Black,Yes,15000.0,YES,1.6,188.0
Mercedes-Benz,CLS-Class CLS 550,2012,79000.0,Gasoline,7-Speed A/T,Black,Black,Yes,19999.0,NO,4.6,402.0
Audi,A3 2.0T Premium,2012,111564.0,Gasoline,6-Speed A/T,White,Black,Yes,11200.0,NO,2.0,200.0
Lexus,GX 460 Base,2018,75000.0,Gasoline,6-Speed A/T,White,Beige,Yes,38095.0,YES,4.6,301.0
Ford,Mustang Premium,2007,169613.0,Gasoline,A/T,Black,Black,Yes,5900.0,YES,4.0,210.0
Honda,Pilot EX-L,2011,175000.0,Gasoline,5-Speed A/T,Black,Gray,Yes,9000.0,NO,3.5,250.0
BMW,540 i,2017,98500.0,Gasoline,8-Speed A/T,Black,Black,Yes,24500.0,NO,3.0,335.0
Chrysler,300 S,2012,53000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,13750.0,YES,3.6,292.0
RAM,2500 Longhorn,2015,72200.0,Diesel,6-Speed A/T,Black,Black,Yes,52500.0,NO,6.7,370.0
Acura,TSX Base,2005,151600.0,Gasoline,6-Speed M/T,Black,Black,Yes,7899.0,NO,2.4,200.0
Lotus,Evora 2+2,2011,20000.0,Gasoline,6-Speed M/T,White,Red,Yes,51000.0,NO,3.5,276.0
Chevrolet,Avalanche 1500 LT,2010,170000.0,E85 Flex Fuel,A/T,Black,Black,Yes,9000.0,YES,5.3,320.0
Ford,F-150 XLT,2019,69800.0,E85 Flex Fuel,10-Speed A/T,Silver,Gray,Yes,34600.0,NO,5.0,395.0
Toyota,Tundra SR5,2020,26300.0,Gasoline,6-Speed A/T,Gray,Gray,Yes,46199.0,YES,5.7,381.0
Honda,Fit Sport,2007,156111.0,Gasoline,Transmission w/Dual Shift Mode,Red,Black,Yes,5200.0,YES,1.5,109.0
Chevrolet,Silverado 2500 LTZ,2016,172600.0,Diesel,A/T,Red,Black,Yes,32500.0,YES,6.6,397.0
Honda,Accord Crosstour EX-L,2010,145000.0,Gasoline,A/T,Green,Black,Yes,9000.0,NO,3.5,271.0
Ford,F-250 XLT Super Duty,2001,64309.0,Gasoline,A/T,White,Gray,Yes,7500.0,NO,5.4,260.0
RAM,1500 TRX,2021,15183.0,Gasoline,8-Speed A/T,Black,Black,Yes,90000.0,NO,6.2,702.0
Buick,Envision Essence,2020,28548.0,Gasoline,6-Speed Automatic,Ebony Twilight Metallic,Ebony,UNKNOWN,32063.0,NO,2.5,337.1971596537387
Volkswagen,Atlas 3.6L SEL Premium R-Line,2022,14000.0,Gasoline,8-Speed A/T,Gray,Black,Yes,46900.0,NO,3.6,276.0
Mercedes-Benz,CLS 450 Base,2019,67000.0,Hybrid,Transmission w/Dual Shift Mode,Yellow,Black,Yes,44500.0,NO,3.0,369.0
Jeep,Wrangler Unlimited Sport,2017,84786.0,Gasoline,5-Speed A/T,Gray,Black,Yes,23500.0,NO,3.6,285.0
Mercedes-Benz,S-Class S 63 AMG,2008,93000.0,Gasoline,A/T,Black,Black,Yes,17800.0,NO,6.2,518.0
Hyundai,Genesis Coupe 3.8 Track,2010,127500.0,Gasoline,6-Speed M/T,Blue,Black,Yes,6000.0,YES,3.8,306.0
Ford,Mustang Mach-E GT,2022,8000.0,Electric,1-Speed A/T,Blue,Black,Yes,60999.0,NO,0.0,480.0
GMC,Canyon Elevation Standard,2022,16500.0,Gasoline,8-Speed A/T,Gray,Gray,Yes,32900.0,NO,3.6,308.0
Jaguar,XK Base,2013,55700.0,Gasoline,6-Speed A/T,Black,Black,Yes,27200.0,NO,5.0,385.0
Ford,F-250 LARIAT,2021,42245.0,Diesel,Automatic,Agate Black Metallic,Black,UNKNOWN,76598.0,NO,3.5,386.26326349976625
Toyota,RAV4 Base,2009,78500.0,Gasoline,4-Speed A/T,Silver,–,Yes,12000.0,NO,2.5,179.0
Ford,Expedition Platinum,2018,48619.0,Gasoline,10-Speed A/T,Gray,White,Yes,51499.0,NO,3.5,400.0
Jeep,Wrangler Unlimited 4xe Sahara,2021,51105.0,Hybrid,8-Speed Automatic,Black Clearcoat,Black,Yes,42700.0,NO,2.0,315.7395218450911
Ford,F-150 XLT,2016,25880.0,E85 Flex Fuel,6-Speed A/T,Red,Gray,Yes,25500.0,NO,3.5,282.0
Tesla,Model S Plaid,2021,20100.0,Electric,A/T,Red,Black,Yes,69995.0,NO,0.0,1020.0
Toyota,Tacoma SR5,2018,25083.0,Gasoline,6-Speed Automatic,Red,Gray,Yes,34955.0,YES,3.5,365.1087385712399
Audi,TT Roadster quattro,2002,69300.0,Gasoline,6-Speed M/T,Gray,Black,Yes,9995.0,YES,1.8,225.0
Toyota,Highlander Hybrid Limited Platinum,2019,46000.0,Hybrid,CVT Transmission,Silver,Black,Yes,40000.0,NO,3.5,306.0
Jeep,Liberty Sport,2008,141485.0,Gasoline,A/T,Black,Gray,Yes,6500.0,YES,3.7,210.0
Toyota,Sequoia Limited,2018,63990.0,Gasoline,6-Speed A/T,White,Gray,Yes,48000.0,YES,5.7,381.0
Ford,Transit-350 Base,2020,19400.0,Gasoline,A/T,White,Black,Yes,58000.0,NO,3.5,310.0
Subaru,BRZ Limited,2013,129858.0,Gasoline,6-Speed A/T,Silver,Black,Yes,13490.0,YES,2.0,200.0
Volvo,XC60 3.2,2012,102000.0,Gasoline,6-Speed A/T,Blue,Beige,Yes,10800.0,NO,3.2,240.0
Subaru,Impreza WRX Sti Special Edition,2010,8700.0,Gasoline,6-Speed M/T,Gray,Black,Yes,39900.0,NO,2.5,305.0
Chevrolet,Bolt EV LT,2018,49279.0,Electric,1-Speed A/T,Red,Gray,Yes,17500.0,NO,0.0,200.0
Chevrolet,Monte Carlo Supercharged SS,2004,148800.0,Gasoline,A/T,Red,Black,Yes,6500.0,NO,3.8,240.0
Cadillac,Escalade Platinum Edition,2012,160249.0,E85 Flex Fuel,A/T,Black,Black,Yes,12900.0,NO,6.2,403.0
Chrysler,300M Base,2004,45000.0,Gasoline,A/T,Gray,Gray,Yes,6000.0,NO,3.5,250.0
Chevrolet,Silverado 2500 LT H/D Extended Cab,2006,169000.0,Diesel,6-Speed A/T,White,Gray,Yes,19500.0,NO,6.6,360.0
Mercedes-Benz,AMG C 63 S,2017,46000.0,Gasoline,7-Speed A/T,Gray,Black,Yes,56000.0,NO,4.0,503.0
Ferrari,488 Spider Base,2019,13900.0,Gasoline,Transmission w/Dual Shift Mode,Red,Black,Yes,315000.0,NO,3.9,660.0
Acura,TLX V6 Tech,2015,38000.0,Gasoline,9-Speed A/T,White,Black,Yes,21900.0,NO,3.5,290.0
Chevrolet,Corvette Z06,2006,42000.0,Gasoline,6-Speed M/T,Orange,Black,Yes,42000.0,NO,7.0,505.0
Lexus,NX 350h Premium,2024,300.0,Hybrid,A/T,Black,Black,Yes,50999.0,NO,2.5,240.0
Mercedes-Benz,SLK-Class SLK 350,2008,120800.0,Gasoline,7-Speed A/T,Red,Beige,Yes,13900.0,NO,3.5,268.0
Jeep,Wrangler Unlimited Sahara,2020,76313.0,Gasoline,8-Speed Automatic,Hellayella Clearcoat,Black,Yes,35234.0,NO,2.0,296.03498091826987
Chevrolet,Silverado 1500 LT,2012,104000.0,E85 Flex Fuel,6-Speed A/T,Blue,Gray,Yes,16500.0,YES,5.3,315.0
Lexus,GX 460 Base,2010,97097.0,Gasoline,A/T,Red,Beige,Yes,22000.0,YES,4.6,301.0
Jeep,Wrangler Unlimited X,2008,136731.0,Gasoline,A/T,Yellow,Gray,Yes,15900.0,NO,3.8,202.0
RAM,1500 Tradesman/Express,2017,40200.0,Gasoline,A/T,Blue,Gray,Yes,24000.0,YES,5.7,395.0
Ford,Explorer ST,2021,39105.0,Gasoline,10-Speed Automatic,Black,–,Yes,44605.0,NO,3.0,358.9610085409022
Mercedes-Benz,G 550 4x4 Squared Base,2017,23567.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,Yes,215000.0,YES,4.0,416.0
BMW,M4 Competition,2021,12500.0,Gasoline,8-Speed A/T,Gray,Blue,Yes,90000.0,YES,3.0,503.0
Chevrolet,Colorado ZR2,2019,38900.0,Gasoline,8-Speed A/T,White,Black,Yes,34700.0,NO,3.6,308.0
Lincoln,Navigator L Select,2016,84272.0,Gasoline,6-Speed A/T,Black,Black,Yes,25221.0,YES,3.5,380.0
Mercedes-Benz,E-Class E 350,2016,58375.0,Gasoline,A/T,White,Beige,Yes,24999.0,NO,3.5,302.0
Ford,Mustang Shelby GT500,2007,7346.0,Gasoline,6-Speed M/T,Red,Black,Yes,40999.0,NO,5.4,500.0
Dodge,Charger SRT8,2008,98231.0,Gasoline,5-Speed A/T,Blue,Black,Yes,15500.0,YES,6.1,425.0
Jaguar,XK Base,2007,56000.0,Gasoline,A/T,White,Beige,Yes,18000.0,NO,4.2,300.0
Honda,Civic EX,2020,13935.0,Gasoline,CVT Transmission,Gray,Black,Yes,26000.0,NO,1.5,174.0
Subaru,Impreza 2.0i,2019,30000.0,Gasoline,CVT Transmission,Gray,Black,Yes,21250.0,YES,2.0,152.0
Saab,9-3 Aero,2009,106000.0,Gasoline,6-Speed A/T,Red,Black,Yes,12950.0,NO,2.8,280.0
BMW,650 Gran Coupe i xDrive,2014,82978.0,Gasoline,8-Speed A/T,Black,White,Yes,18700.0,NO,4.4,445.0
Jeep,Wrangler Unlimited Sport,2018,58500.0,Gasoline,8-Speed A/T,Black,Black,Yes,35000.0,NO,3.6,285.0
Ford,F-350 King Ranch,2015,92421.0,Diesel,6-Speed A/T,White,Brown,Yes,51900.0,NO,6.7,440.0
Mazda,CX-30 Preferred,2020,9927.0,Gasoline,6-Speed Automatic,Snowflake White Pearl,Black,Yes,27518.0,NO,2.5,344.32104070612513
Jeep,Wrangler Sport,2000,122945.0,Gasoline,5-Speed M/T,Beige,Brown,Yes,13900.0,NO,4.0,181.0
Lexus,RX 330 Base,2006,110250.0,Gasoline,A/T,White,Beige,Yes,11000.0,NO,3.3,230.0
INFINITI,QX56 Base,2011,103010.0,Gasoline,7-Speed A/T,Black,Beige,Yes,13500.0,NO,5.6,400.0
Hyundai,Veloster Value Edition,2017,55359.0,Gasoline,6-Speed Automatic with Auto-Shift,Ironman Silver,Black,UNKNOWN,15599.0,NO,1.6,272.1346059362186
Chevrolet,Silverado 1500 LT Extended Cab,2002,118500.0,Gasoline,A/T,Silver,Black,Yes,5900.0,YES,5.3,285.0
Rivian,R1S Launch Edition,2022,7800.0,Electric,1-Speed A/T,Green,Black,Yes,92500.0,NO,0.0,835.0
Land,Rover Range Rover HSE SWB,2020,41500.0,Hybrid,8-Speed A/T,Gray,Gray,Yes,68000.0,NO,3.0,395.0
BMW,M4 Base,2020,28000.0,Gasoline,7-Speed A/T,White,White,Yes,59900.0,NO,3.0,425.0
Mercedes-Benz,E-Class E 350,2014,53500.0,Gasoline,A/T,Black,Brown,Yes,24500.0,NO,3.5,302.0
Honda,Accord Hybrid Base,2021,33523.0,Hybrid,Automatic CVT,Lunar Silver Metallic,Gray,UNKNOWN,28748.0,NO,2.0,319.9761802913854
Toyota,Prius v Three,2016,86300.0,Hybrid,A/T,Gray,Black,Yes,18000.0,YES,1.8,134.0
Subaru,WRX Premium,2022,7738.0,Gasoline,Transmission w/Dual Shift Mode,Orange,Black,Yes,33000.0,YES,2.4,271.0
Bentley,Bentayga Speed,2020,22001.0,Gasoline,8-Speed Automatic,Beluga Black,Hotspur Hide,Yes,173995.0,NO,6.0,514.5426701314263
Ford,Explorer ST,2022,14361.0,Gasoline,10-Speed A/T,Black,Black,Yes,51500.0,NO,3.0,400.0
Chevrolet,Suburban LT,2016,98000.0,E85 Flex Fuel,Transmission Overdrive Switch,Gray,Gray,Yes,30000.0,YES,5.3,355.0
Chevrolet,Silverado 1500 Limited Custom,2022,30455.0,Gasoline,Automatic,Summit White,Jet Black,UNKNOWN,37698.0,NO,2.7,355.6006719495854
Ford,Explorer Platinum,2020,64552.0,Gasoline,10-Speed Automatic,Iconic Silver Metallic,Ebony,Yes,36750.0,YES,3.0,339.0014219328423
Lexus,RX 350 Base,2017,103866.0,Gasoline,8-Speed A/T,Beige,Beige,Yes,24700.0,YES,3.5,295.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,35650.0,Gasoline,8-Speed A/T,Black,Black,Yes,57999.0,YES,3.0,380.0
Ford,Explorer Platinum,2021,64957.0,Gasoline,10-Speed Automatic,Black,Light Slate,Yes,39979.0,NO,3.0,344.4774745739778
Dodge,Challenger SRT8 392,2012,33700.0,Gasoline,6-Speed M/T,Black,Black,Yes,33500.0,NO,3.5,334.8501718258376
Chevrolet,Equinox 2LT,2012,96653.0,Gasoline,6-Speed A/T,Black,Brown,Yes,7500.0,YES,3.0,264.0
Dodge,Challenger SXT,2022,29500.0,Gasoline,8-Speed A/T,Gray,Black,Yes,31000.0,NO,3.6,303.0
Porsche,911 Carrera,2021,7400.0,Gasoline,8-Speed A/T,Red,Black,UNKNOWN,116999.0,YES,3.0,379.0
Volvo,XC70 T6 Platinum,2012,69000.0,Gasoline,A/T,Silver,Black,Yes,15900.0,YES,3.0,300.0
Lexus,GX 470 Base,2005,198000.0,Gasoline,5-Speed A/T,Gray,Gray,Yes,15500.0,YES,4.7,270.0
Porsche,911 Carrera GTS,2015,23600.0,Gasoline,7-Speed M/T,Red,Black,Yes,132900.0,NO,3.8,430.0
Volvo,XC70 3.2,2008,170000.0,Gasoline,6-Speed A/T,White,Beige,Yes,7000.0,NO,3.2,235.0
Nissan,350Z NISMO,2008,76500.0,Gasoline,6-Speed M/T,Silver,Red,Yes,28000.0,YES,3.5,306.0
Porsche,911 Turbo,2007,73500.0,Gasoline,5-Speed A/T,Black,Black,Yes,75499.0,NO,3.6,480.0
Land,Rover Range Rover SWB,2020,29000.0,Hybrid,A/T,Black,Black,Yes,70000.0,NO,3.0,355.0
Porsche,Cayenne E-Hybrid S Platinum Edition,2017,69404.0,Plug-In Hybrid,8-Speed A/T,Black,Beige,Yes,29500.0,YES,3.0,416.0
Lexus,IS 350 Base,2007,103000.0,Gasoline,6-Speed A/T,Red,Beige,Yes,12900.0,YES,3.5,306.0
Porsche,Macan S,2015,70500.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,26500.0,YES,3.0,340.0
Land,Rover Range Rover 5.0L Supercharged,2016,64000.0,Gasoline,Transmission w/Dual Shift Mode,White,White,Yes,36995.0,NO,5.0,510.0
GMC,Savana 2500 Work Van,2018,63460.0,E85 Flex Fuel,A/T,White,Beige,Yes,33000.0,NO,6.0,341.0
Toyota,4Runner SR5,2018,32199.0,Gasoline,A/T,Silver,Black,Yes,35500.0,NO,4.0,270.0
Hyundai,Palisade SEL,2020,69487.0,Gasoline,A/T,White,Black,Yes,32000.0,NO,3.8,291.0
GMC,Sierra 2500 Denali,2015,86000.0,Diesel,A/T,Gray,Brown,Yes,49000.0,NO,6.6,397.0
Genesis,GV70 3.5T Sport,2022,8730.0,Gasoline,8-Speed Automatic,Alta White,Red,UNKNOWN,48219.0,NO,3.5,397.22142227564655
Dodge,Ram Van 1500,2002,70000.0,Gasoline,A/T,Red,Beige,Yes,8000.0,YES,3.9,175.0
Chevrolet,Impala 1LT,2017,70000.0,Gasoline,6-Speed A/T,White,Gray,Yes,17900.0,YES,3.6,305.0
Audi,A4 2.0T Premium Plus,2015,83420.0,E85 Flex Fuel,8-Speed A/T,Red,Gray,Yes,16000.0,YES,2.0,220.0
Nissan,Altima 2.5 S,2003,189000.0,Gasoline,A/T,Silver,Beige,Yes,2899.0,YES,2.5,175.0
Porsche,911 Carrera 4S,2017,31500.0,Gasoline,7-Speed A/T,Blue,Red,Yes,97555.0,NO,3.0,420.0
BMW,X1 xDrive 28i,2015,85766.0,Gasoline,A/T,Gray,Black,Yes,13000.0,NO,2.0,240.0
